month,day,hour,minute,room_height,room_length,room_width,person_age,person_height,person_weight,person_cloth,person_activity,indoor_operative_temperature,indoor_mean_radiant_temp,indoor_asymmetry_temp,indoor_humidity,indoor_air_velocity,ashrae_predicted_mean_vote,ashrae_predicted_percentage_of_dissatisfied,label_thermal_sensation_vote,label_thermal_comfort_vote,label_thermal_acceptability_vote,person_gender_Female,person_gender_Male,season_Summer Season,season_Transition Season,season_Winter Season,climate_zone_Cold zone,climate_zone_Hot summer and cold winter zone,climate_zone_Severe cold zone,building_type _Educational,building_type _Office,building_type _Residential,building_function_Bedroom,building_function_Classroom,building_function_Living room,building_function_Office,building_operation_mode_Air conditioning heating,building_operation_mode_Ceiling capillary heating,building_operation_mode_Cold radiation ceiling cooling,building_operation_mode_Convection cooling,building_operation_mode_Convection heating,building_operation_mode_Naturally Ventilated,building_operation_mode_Others,building_operation_mode_Radiant floor cooling,building_operation_mode_Radiant floor heating,building_operation_mode_Radiator heating
0.0,0.0,0.9166666666666666,0.11864406779661017,3.0487179487179485,3.9,3.4,24.0,165,58,0.86,1,19.9,18.8,2.02,35,0,-1.23,36.93,3,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9166666666666666,0.1694915254237288,3.0487179487179485,3.9,3.4,24.0,176,65,0.39,1,19.9,18.8,2.02,35,0,-2.79,97.76,3,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9166666666666666,0.2542372881355932,3.0487179487179485,3.9,3.4,24.0,176,65,0.7,1.2,20.5,19.9,1.73,33,0,-0.82,19.19,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9166666666666666,0.3559322033898305,3.0487179487179485,3.9,3.4,24.0,169,50,1.03,1.2,18,17.7,1.24,47,0,-0.7,15.49,3,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9166666666666666,0.3728813559322034,3.0487179487179485,3.9,3.4,24.0,168,68,0.51,1,17.6,16.7,1.45,49,0.03,-3.11,99.52,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9166666666666666,0.3898305084745763,3.0487179487179485,3.9,3.4,24.0,169,50,1.03,1.2,20.5,19.9,1.73,33,0,-0.23,6.1,3,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9166666666666666,0.576271186440678,3.0487179487179485,3.9,3.4,24.0,176,65,0.7,1.2,18,17.7,1.24,47,0,-1.41,46.45,2,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.875,1.0,3.0487179487179485,3.9,3.4,24.0,167,61,0.25,1,19.3,19.1,0.64,51,0,-3.8,100,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.9166666666666666,0.0,3.0487179487179485,3.9,3.4,24.0,169,50,1.11,1.2,18.8,18.1,0.64,53,0,-0.36,7.72,2,1,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.9166666666666666,0.05084745762711865,3.0487179487179485,3.9,3.4,24.0,168,55,0.7,1.2,22,22.6,3.83,61,0,-0.33,7.24,4,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.9166666666666666,0.0847457627118644,3.0487179487179485,3.9,3.4,24.0,176,65,0.68,1.2,18.8,18.1,0.55,53,0,-1.2,35.54,2,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.9166666666666666,0.15254237288135594,3.0487179487179485,3.9,3.4,24.0,168,55,0.7,1.2,18.8,18.1,0.82,53,0,-1.15,33.08,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.9166666666666666,0.15254237288135594,3.0487179487179485,3.9,3.4,24.0,169,50,1.09,1.2,22,22.6,2.98,61,0,0.28,6.62,3,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.9166666666666666,0.2033898305084746,3.0487179487179485,3.9,3.4,24.0,179,70,0.16,1,21.5,21.9,2.98,62,0,-3.24,99.77,2,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.9166666666666666,0.3389830508474576,3.0487179487179485,3.9,3.4,24.0,176,65,0.68,1.2,22,22.6,2.55,61,0,-0.37,7.82,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06666666666666667,0.875,0.6440677966101694,3.0487179487179485,3.9,3.4,24.0,169,50,1.01,1.2,19.5,17.8,1.22,45,0,-0.37,7.92,3,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06666666666666667,0.875,0.6440677966101694,3.0487179487179485,3.9,3.4,24.0,183,78,0.37,0.8,18.3,15.1,1.22,42,0.09,-4,100,1,2,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06666666666666667,0.875,0.7796610169491526,3.0487179487179485,3.9,3.4,24.0,169,50,1.01,1.2,22.7,22.9,2.32,66,0.01,0.39,8.19,4,1,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06666666666666667,0.9166666666666666,0.15254237288135594,3.0487179487179485,3.9,3.4,24.0,178,67,0.27,1,21.9,21.4,2.32,70,0.01,-2.31,88.76,2,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06666666666666667,0.9166666666666666,0.4915254237288136,3.0487179487179485,3.9,3.4,24.0,165,58,0.83,1.2,19.5,17.8,1.04,45,0,-0.69,15.01,3,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06666666666666667,0.9166666666666666,0.5423728813559322,3.0487179487179485,3.9,3.4,24.0,165,58,0.83,1.2,22.7,22.9,2.32,66,0.01,0.14,5.42,4,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06666666666666667,0.9166666666666666,0.5423728813559322,3.0487179487179485,3.9,3.4,24.0,176,65,0.71,1.2,22.7,22.9,2.99,66,0.01,-0.06,5.07,4,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06666666666666667,0.9166666666666666,0.6101694915254238,3.0487179487179485,3.9,3.4,24.0,176,65,0.71,1.2,19.5,17.8,1.57,45,0,-0.94,23.86,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13333333333333333,0.875,0.6779661016949152,3.0487179487179485,3.9,3.4,17.0,169,50,0.9,1.2,21.5,20.6,2.25,67,0.04,0,5,2,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13333333333333333,0.875,0.6779661016949152,3.0487179487179485,3.9,3.4,24.0,176,65,0.39,1,21.2,20.2,2.63,66,0.05,-2.05,79.33,2,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13333333333333333,0.875,0.7288135593220338,3.0487179487179485,3.9,3.4,24.0,169,50,0.9,1.2,19.9,17.9,1.1,53,0.05,-0.42,8.69,4,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.13333333333333333,0.875,0.7457627118644068,3.0487179487179485,3.9,3.4,24.0,168,67,0.36,1,20.7,19.4,1.28,55,0.03,-2.47,92.76,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16666666666666666,0.9166666666666666,0.288135593220339,3.0487179487179485,3.9,3.4,24.0,169,50,1.01,1.2,24.5,24.4,1.46,56,0.01,0.74,16.61,4,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16666666666666666,0.9166666666666666,0.4576271186440678,3.0487179487179485,3.9,3.4,24.0,168,55,0.45,1.2,19.3,17.1,0.31,47,0.01,-1.71,62.71,2,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16666666666666666,0.9166666666666666,0.4745762711864407,3.0487179487179485,3.9,3.4,24.0,169,50,1.01,1.2,19.3,17.1,0.31,47,0.01,-0.4,8.42,2,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16666666666666666,0.9166666666666666,0.4915254237288136,3.0487179487179485,3.9,3.4,24.0,179,70,0.16,0.8,18.8,16,0.24,50,0.03,-4,100,0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16666666666666666,0.9166666666666666,0.4915254237288136,3.0487179487179485,3.9,3.4,24.0,167,61,0.25,1,24.4,24.2,1.7,54,0.01,-1.35,42.86,4,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16666666666666666,0.9166666666666666,0.6610169491525424,3.0487179487179485,3.9,3.4,24.0,168,55,0.63,1,24.4,24.2,1.7,54,0.01,-0.24,6.23,4,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16666666666666666,0.9166666666666666,0.7457627118644068,3.0487179487179485,3.9,3.4,24.0,175,75,1.11,1,24.4,24.2,1.46,54,0.01,0.53,10.9,4,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16666666666666666,0.9583333333333334,0.01694915254237288,3.0487179487179485,3.9,3.4,24.0,176,65,0.55,1.2,19.3,17.1,0.24,47,0.01,-1.4,45.68,2,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.875,0.4067796610169492,3.0487179487179485,3.9,3.4,24.0,179,70,0.16,1,22.6,22.6,1.23,54,0,-2.67,96.43,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.875,0.7966101694915254,3.0487179487179485,3.9,3.4,24.0,169,50,1.01,1.2,23.2,23.6,1.06,52,0,0.42,8.66,3,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.875,0.847457627118644,3.0487179487179485,3.9,3.4,24.0,169,50,1.01,1.2,23.6,23.1,1.19,34,0.02,0.42,8.65,4,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.9166666666666666,0.0847457627118644,3.0487179487179485,3.9,3.4,24.0,165,58,0.83,1,23.4,22.8,1.39,33,0.02,-0.3,6.82,3,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.9166666666666666,0.15254237288135594,3.0487179487179485,3.9,3.4,24.0,165,58,0.83,1,22.6,22.6,1.23,54,0,-0.41,8.45,4,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.9166666666666666,0.2542372881355932,3.0487179487179485,3.9,3.4,24.0,183,78,0.37,1,23.4,22.8,1.39,33,0.02,-1.46,48.86,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.9166666666666666,0.3559322033898305,3.0487179487179485,3.9,3.4,24.0,176,65,0.35,1,22.6,22.6,1.06,54,0,-1.76,65.18,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.9166666666666666,0.559322033898305,3.0487179487179485,3.9,3.4,24.0,176,65,0.31,1,23.4,22.8,1.39,33,0.02,-1.68,60.75,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.23333333333333334,0.875,0.5423728813559322,3.0487179487179485,3.9,3.4,24.0,167,61,0.25,0.8,21.6,20.7,0.25,41,0,-4,100,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.23333333333333334,0.9166666666666666,0.05084745762711865,3.0487179487179485,3.9,3.4,24.0,168,68,0.36,1,21,20.2,1.04,66,0,-2.31,88.67,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.23333333333333334,0.9166666666666666,0.0847457627118644,3.0487179487179485,3.9,3.4,24.0,169,50,1.05,1.2,21,20.2,1.04,63,0,0.06,5.09,3,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.23333333333333334,0.9166666666666666,0.11864406779661017,3.0487179487179485,3.9,3.4,24.0,169,50,1.05,1.2,21.6,20.8,0.25,41,0,0.07,5.11,3,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.23333333333333334,0.9166666666666666,0.2711864406779661,3.0487179487179485,3.9,3.4,24.0,176,65,0.51,1,21.6,20.7,0.22,41,0,-1.65,59.3,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.23333333333333334,0.9166666666666666,0.3898305084745763,3.0487179487179485,3.9,3.4,24.0,163,53,0.64,1.2,21,20.2,1.34,63,0,-0.66,14.18,2,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.23333333333333334,0.9166666666666666,0.423728813559322,3.0487179487179485,3.9,3.4,24.0,163,53,0.64,1.2,21.6,20.8,0.22,41,0,-0.61,12.96,4,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.23333333333333334,0.9166666666666666,0.4915254237288136,3.0487179487179485,3.9,3.4,24.0,176,65,0.51,1,21,20.2,1.04,66,0,-1.72,63.13,2,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.26666666666666666,0.8333333333333334,0.864406779661017,3.0487179487179485,3.9,3.4,24.0,169,50,1.05,1.2,22.8,22.3,0.83,34,0.09,0.29,6.73,3,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.26666666666666666,0.8333333333333334,0.8983050847457628,3.0487179487179485,3.9,3.4,24.0,169,50,1.05,1.2,21.9,21.1,0.94,50,0,0.19,5.75,2,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.26666666666666666,0.875,0.6440677966101694,3.0487179487179485,3.9,3.4,24.0,168,67,0.36,1,21.7,20.7,1.09,52,0,-2.06,79.69,2,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.26666666666666666,0.9166666666666666,0.05084745762711865,3.0487179487179485,3.9,3.4,24.0,176,65,0.29,1,22.9,22.4,0.83,34,0.09,-2.01,77.36,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.26666666666666666,0.9166666666666666,0.1694915254237288,3.0487179487179485,3.9,3.4,24.0,178,67,0.27,1,22.9,22.4,0.97,34,0.09,-2.1,81.1,3,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.26666666666666666,0.9166666666666666,0.1864406779661017,3.0487179487179485,3.9,3.4,24.0,163,53,0.63,1.2,22.8,22.3,0.97,34,0.09,-0.35,7.51,3,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.26666666666666666,0.9166666666666666,0.2033898305084746,3.0487179487179485,3.9,3.4,24.0,163,53,0.55,1.2,21.9,21.1,1.4,50,0,-0.69,14.96,3,0,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.26666666666666666,0.9166666666666666,0.3220338983050847,3.0487179487179485,3.9,3.4,24.0,176,65,0.29,1,21.7,20.7,1.09,52,0,-2.37,90.5,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7272727272727273,0.7333333333333333,0.625,0.3220338983050847,3.224581005586592,14.0,8.9,45.5,183,92,0.86,1,25.5,25.6,1.06,55,0.1,0.54,11.18,5,0,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7272727272727273,0.7333333333333333,0.625,0.4576271186440678,3.224581005586592,14.0,8.9,24.0,165,55,0.65,1,25.3,23.4,1.24,55,0.17,0.13,5.37,3,1,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7272727272727273,0.7333333333333333,0.625,0.5932203389830508,3.224581005586592,11.2,5.4,35.5,176,90,0.45,1,25.1,24.3,0.78,56,0.07,-0.35,7.56,3,0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7272727272727273,0.7333333333333333,0.625,0.6610169491525424,3.224581005586592,11.2,5.4,35.5,160,60,0.37,1,25.1,24.3,0.78,56,0.07,-0.56,11.65,2,1,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7272727272727273,0.7333333333333333,0.625,0.7288135593220338,3.224581005586592,11.2,5.4,24.0,175,70,0.81,1.2,24.9,24.4,0.78,57,0.1,0.64,13.71,4,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7272727272727273,0.7333333333333333,0.625,0.9152542372881356,3.224581005586592,8.4,5.9,24.0,175,70,0.67,1.2,24.4,23.9,0.82,57,0.02,0.29,6.74,3,0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7272727272727273,0.7333333333333333,0.625,0.9152542372881356,3.224581005586592,8.4,5.9,24.0,163,52,0.44,1,24.5,24.1,0.82,57,0.14,-0.81,18.79,2,0,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7272727272727273,0.7333333333333333,0.6666666666666666,0.06779661016949153,3.224581005586592,8.4,5.9,24.0,179,65,0.4,1.2,24.4,23.9,0.82,57,0.02,-0.2,5.86,4,1,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7272727272727273,0.7333333333333333,0.6666666666666666,0.3898305084745763,3.224581005586592,14.0,8.9,45.5,180,80,1.05,1,24.5,23.3,0.19,57,0.18,0.54,11.12,3,0,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7272727272727273,0.7333333333333333,0.6666666666666666,0.4067796610169492,3.224581005586592,14.0,8.9,35.5,180,80,0.91,1,24.5,23.3,0.19,57,0.18,0.35,7.62,3,0,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7272727272727273,0.7333333333333333,0.6666666666666666,0.423728813559322,3.224581005586592,14.0,8.9,35.5,170,68,0.86,1,24.5,23.3,0.24,57,0.18,0.28,6.62,3,0,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
